2017-07-20 09:12:07,928 [1] INFO  DBServer - The server instance DBServer has been started!
2017-07-20 09:23:35,600 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:37,000 [20] INFO  DBServer - 方位------1--摸--15
2017-07-20 09:23:38,060 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:38,060 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:38,060 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:38,060 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:38,060 [20] INFO  DBServer - 方位------1--出--15
2017-07-20 09:23:38,060 [25] INFO  DBServer - 方位------2--摸--3
2017-07-20 09:23:46,917 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:46,917 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:46,917 [20] INFO  DBServer - 方位------2--出--9
2017-07-20 09:23:46,917 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:46,917 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:49,558 [26] INFO  DBServer - 方位------1--摸--2
2017-07-20 09:23:51,087 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:51,087 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:51,087 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:51,087 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:51,087 [20] INFO  DBServer - 方位------1--出--2
2017-07-20 09:23:51,102 [21] INFO  DBServer - 方位------2--摸--7
2017-07-20 09:23:56,640 [21] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:56,640 [21] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:56,640 [21] INFO  DBServer - 方位------2--出--19
2017-07-20 09:23:56,640 [21] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:56,640 [21] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:58,122 [20] INFO  DBServer - 方位------1--摸--12
2017-07-20 09:23:59,408 [26] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:23:59,408 [26] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:23:59,408 [26] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:23:59,408 [26] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:23:59,408 [26] INFO  DBServer - 方位------1--出--12
2017-07-20 09:23:59,424 [25] INFO  DBServer - 方位------2--摸--1
2017-07-20 09:24:00,999 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:24:00,999 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:24:00,999 [20] INFO  DBServer - 方位------2--出--1
2017-07-20 09:24:00,999 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:24:00,999 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:24:01,857 [20] INFO  DBServer - 方位------1--摸--29
2017-07-20 09:24:03,193 [20] INFO  DBServer - 方位------1--发送成功-- 3009
2017-07-20 09:24:03,193 [20] INFO  DBServer - 方位------1--发送-- 3009
2017-07-20 09:24:03,193 [20] INFO  DBServer - 方位------2--发送成功-- 3009
2017-07-20 09:24:03,193 [20] INFO  DBServer - 方位------2--发送-- 3009
2017-07-20 09:24:03,193 [20] INFO  DBServer - 方位------1--出--29
